,filename,base_score,matcher,version,score_dif,x,y,angle
259,G072X1I_1_1,1.024309724096,dmc_bcc,v11,-0.143184648226087,434,504,12.0
260,G072X1I_1_1,1.024309724096,dmc_bcc,v12,-0.08022732494485496,431,548,8.0
261,G072X1I_1_1,1.024309724096,dmc_bcc,v13,0.021134530631490067,447,570,7.0
262,G072X1I_1_1,1.024309724096,dmc_bcc,v14,0.05517685437348008,251,460,310.0
263,G072X1I_1_1,1.024309724096,dmc_bcc,v15,-0.01299605927434988,259,473,315.0
264,G072X1I_1_1,1.024309724096,dmc_bcc,v16,0.21452701501656013,501,374,235.0
265,G072X1I_1_1,1.024309724096,dmc_bcc,v17,-0.029828595060746976,305,488,235.0
266,G072X1I_1_1,1.024309724096,dmc_bcc,v18,0.02382827956865996,408,465,229.0
267,G072X1I_1_1,1.024309724096,dmc_bcc,v19,0.02101572974644994,383,504,225.0
268,G072X1I_1_1,1.024309724096,dmc_bcc,v20,-0.040532436597843,343,529,224.0
269,G072X1I_1_1,1.024309724096,dmc_bcc,v21,-0.010797618880149962,456,325,220.0
270,G072X1I_1_1,1.024309724096,dmc_bcc,v22,0.05462039387493012,653,327,221.0
271,G072X1I_1_1,1.024309724096,dmc_bcc,v23,0.007185175348550121,409,503,218.0
272,G072X1I_1_1,1.024309724096,dmc_bcc,v24,-0.014313138229969935,302,497,211.0
273,G072X1I_1_1,1.024309724096,dmc_bcc,v25,-0.03363282748888896,396,528,210.0
274,G072X1I_1_1,1.024309724096,dmc_bcc,v26,0.05462039387493012,682,369,207.0
275,G072X1I_1_1,1.024309724096,dmc_bcc,v27,-0.05350677799569892,370,555,205.0
276,G072X1I_1_1,1.024309724096,dmc_bcc,v28,0.004290652003200002,357,581,201.0
277,G072X1I_1_1,1.024309724096,dmc_bcc,v29,-0.026105536428982945,436,524,200.0
278,G072X1I_1_1,1.024309724096,dmc_bcc,v30,-0.133056224523751,429,568,192.0
279,G072X1I_1_1,1.024309724096,dmc_bcc,v31,-0.10454937023223698,395,604,187.0
280,G072X1I_1_1,1.024309724096,dmc_bcc,v32,0.02638794111052012,275,549,187.0
281,G072X1I_1_1,1.024309724096,dmc_bcc,v33,-0.012506471471869895,427,320,182.0
282,G072X1I_1_1,1.024309724096,dmc_bcc,v34,0.04254393807066004,305,395,136.0
283,G072X1I_1_1,1.024309724096,dmc_bcc,v35,-0.00019205188638005133,278,429,131.0
284,G072X1I_1_1,1.024309724096,dmc_bcc,v36,0.006202442582200041,281,449,129.0
285,G072X1I_1_1,1.024309724096,dmc_bcc,v37,-0.021732450221799926,290,429,116.0
286,G072X1I_1_1,1.024309724096,dmc_bcc,v38,-0.012729987375699858,529,419,96.0
287,G061X4I_1_1,1.64782887797632,dmc_bcc,v0,-0.1932403226285,373,433,85.0
288,G061X4I_1_1,1.64782887797632,dmc_bcc,v1,0.18817798915161998,298,424,83.0
